id_student,code_module,code_presentation,id_site,activity_date,sum_click,activity_type
749412,AAA,2013J,546659,1970-01-01,6,VLE_CLICK
705379,AAA,2013J,546719,1970-01-01,2,VLE_CLICK
721259,AAA,2013J,546876,1970-01-01,2,VLE_CLICK
705379,AAA,2013J,546731,1970-01-01,6,VLE_CLICK
705379,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
705379,AAA,2013J,546714,1970-01-01,2,VLE_CLICK
705379,AAA,2013J,546900,1970-01-01,1,VLE_CLICK
721259,AAA,2013J,546614,1970-01-01,4,VLE_CLICK
705379,AAA,2013J,546667,1970-01-01,9,VLE_CLICK
905042,AAA,2013J,546614,1970-01-01,10,VLE_CLICK
905042,AAA,2013J,546719,1970-01-01,1,VLE_CLICK
905042,AAA,2013J,546654,1970-01-01,2,VLE_CLICK
905042,AAA,2013J,546876,1970-01-01,13,VLE_CLICK
905042,AAA,2013J,546659,1970-01-01,6,VLE_CLICK
905042,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
905042,AAA,2013J,546732,1970-01-01,14,VLE_CLICK
760729,AAA,2013J,546652,1970-01-01,10,VLE_CLICK
760729,AAA,2013J,546614,1970-01-01,13,VLE_CLICK
760729,AAA,2013J,546657,1970-01-01,3,VLE_CLICK
760729,AAA,2013J,546883,1970-01-01,2,VLE_CLICK
760729,AAA,2013J,546650,1970-01-01,1,VLE_CLICK
760729,AAA,2013J,546876,1970-01-01,2,VLE_CLICK
760729,AAA,2013J,546732,1970-01-01,14,VLE_CLICK
905042,AAA,2013J,546903,1970-01-01,1,VLE_CLICK
905042,AAA,2013J,547067,1970-01-01,1,VLE_CLICK
905042,AAA,2013J,546883,1970-01-01,6,VLE_CLICK
969076,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
978739,AAA,2013J,546659,1970-01-01,3,VLE_CLICK
978739,AAA,2013J,546652,1970-01-01,6,VLE_CLICK
978739,AAA,2013J,546916,1970-01-01,1,VLE_CLICK
971027,AAA,2013J,546659,1970-01-01,4,VLE_CLICK
971027,AAA,2013J,546657,1970-01-01,3,VLE_CLICK
978739,AAA,2013J,546911,1970-01-01,1,VLE_CLICK
978739,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
971027,AAA,2013J,546884,1970-01-01,1,VLE_CLICK
969076,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
971027,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
971027,AAA,2013J,546652,1970-01-01,5,VLE_CLICK
971027,AAA,2013J,546614,1970-01-01,5,VLE_CLICK
969076,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
978739,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
978739,AAA,2013J,546614,1970-01-01,16,VLE_CLICK
1942396,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
1942396,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
1942396,AAA,2013J,546614,1970-01-01,3,VLE_CLICK
1942396,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
1746134,AAA,2013J,546883,1970-01-01,2,VLE_CLICK
1746134,AAA,2013J,546681,1970-01-01,6,VLE_CLICK
1746134,AAA,2013J,546876,1970-01-01,6,VLE_CLICK
1746134,AAA,2013J,546873,1970-01-01,2,VLE_CLICK
1746134,AAA,2013J,546719,1970-01-01,2,VLE_CLICK
1746134,AAA,2013J,546986,1970-01-01,1,VLE_CLICK
1746134,AAA,2013J,546659,1970-01-01,1,VLE_CLICK
1746134,AAA,2013J,547013,1970-01-01,2,VLE_CLICK
1746134,AAA,2013J,546879,1970-01-01,8,VLE_CLICK
1746134,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
1746134,AAA,2013J,546652,1970-01-01,2,VLE_CLICK
1746134,AAA,2013J,546667,1970-01-01,2,VLE_CLICK
1746134,AAA,2013J,546614,1970-01-01,8,VLE_CLICK
1889577,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
1889577,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
1894188,AAA,2013J,546662,1970-01-01,4,VLE_CLICK
1889577,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
1894188,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
1889577,AAA,2013J,546719,1970-01-01,1,VLE_CLICK
1894188,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
1889577,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
1889577,AAA,2013J,547011,1970-01-01,1,VLE_CLICK
1889577,AAA,2013J,546652,1970-01-01,11,VLE_CLICK
1889577,AAA,2013J,546688,1970-01-01,11,VLE_CLICK
1889577,AAA,2013J,546681,1970-01-01,1,VLE_CLICK
1889577,AAA,2013J,546659,1970-01-01,4,VLE_CLICK
1889577,AAA,2013J,546948,1970-01-01,1,VLE_CLICK
1889577,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
1889577,AAA,2013J,546871,1970-01-01,3,VLE_CLICK
1894188,AAA,2013J,546614,1970-01-01,10,VLE_CLICK
1889577,AAA,2013J,546662,1970-01-01,13,VLE_CLICK
1889577,AAA,2013J,546614,1970-01-01,8,VLE_CLICK
1889577,AAA,2013J,546669,1970-01-01,3,VLE_CLICK
1894188,AAA,2013J,546684,1970-01-01,6,VLE_CLICK
1889511,AAA,2013J,546650,1970-01-01,1,VLE_CLICK
1889511,AAA,2013J,546652,1970-01-01,7,VLE_CLICK
1889511,AAA,2013J,546689,1970-01-01,1,VLE_CLICK
1889511,AAA,2013J,546681,1970-01-01,3,VLE_CLICK
1889511,AAA,2013J,546659,1970-01-01,1,VLE_CLICK
1889511,AAA,2013J,546614,1970-01-01,10,VLE_CLICK
1889511,AAA,2013J,546719,1970-01-01,1,VLE_CLICK
1889511,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
1686521,AAA,2013J,546688,1970-01-01,2,VLE_CLICK
1686521,AAA,2013J,546871,1970-01-01,2,VLE_CLICK
1686521,AAA,2013J,546662,1970-01-01,7,VLE_CLICK
1686521,AAA,2013J,546614,1970-01-01,9,VLE_CLICK
1686521,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
1847830,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
1847830,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
1847830,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
1847830,AAA,2013J,546614,1970-01-01,4,VLE_CLICK
2613116,AAA,2013J,546876,1970-01-01,3,VLE_CLICK
2613116,AAA,2013J,546681,1970-01-01,6,VLE_CLICK
2613116,AAA,2013J,546883,1970-01-01,2,VLE_CLICK
2613116,AAA,2013J,546614,1970-01-01,1,VLE_CLICK
2578995,AAA,2013J,546650,1970-01-01,1,VLE_CLICK
2578995,AAA,2013J,546731,1970-01-01,5,VLE_CLICK
2578995,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2578995,AAA,2013J,546614,1970-01-01,7,VLE_CLICK
2555340,AAA,2013J,546732,1970-01-01,14,VLE_CLICK
2555340,AAA,2013J,546659,1970-01-01,3,VLE_CLICK
2555340,AAA,2013J,546657,1970-01-01,3,VLE_CLICK
2555340,AAA,2013J,546614,1970-01-01,6,VLE_CLICK
2555340,AAA,2013J,546652,1970-01-01,6,VLE_CLICK
2555340,AAA,2013J,546719,1970-01-01,1,VLE_CLICK
2555340,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
2555340,AAA,2013J,546731,1970-01-01,2,VLE_CLICK
2555340,AAA,2013J,546681,1970-01-01,5,VLE_CLICK
2555340,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
2557283,AAA,2013J,546719,1970-01-01,3,VLE_CLICK
2557283,AAA,2013J,546652,1970-01-01,10,VLE_CLICK
2557283,AAA,2013J,546614,1970-01-01,10,VLE_CLICK
2557283,AAA,2013J,546659,1970-01-01,1,VLE_CLICK
2557283,AAA,2013J,546657,1970-01-01,6,VLE_CLICK
2557283,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2557283,AAA,2013J,546669,1970-01-01,1,VLE_CLICK
2557283,AAA,2013J,546650,1970-01-01,5,VLE_CLICK
2557283,AAA,2013J,546662,1970-01-01,1,VLE_CLICK
2671132,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2671132,AAA,2013J,546889,1970-01-01,1,VLE_CLICK
2671132,AAA,2013J,546659,1970-01-01,2,VLE_CLICK
2671132,AAA,2013J,546983,1970-01-01,1,VLE_CLICK
2671132,AAA,2013J,546652,1970-01-01,2,VLE_CLICK
2671132,AAA,2013J,546911,1970-01-01,1,VLE_CLICK
2671132,AAA,2013J,546614,1970-01-01,11,VLE_CLICK
2671132,AAA,2013J,546876,1970-01-01,3,VLE_CLICK
2671132,AAA,2013J,546681,1970-01-01,5,VLE_CLICK
2671132,AAA,2013J,546688,1970-01-01,10,VLE_CLICK
2671132,AAA,2013J,546719,1970-01-01,8,VLE_CLICK
2671132,AAA,2013J,546667,1970-01-01,3,VLE_CLICK
2671132,AAA,2013J,546732,1970-01-01,6,VLE_CLICK
2671132,AAA,2013J,546874,1970-01-01,2,VLE_CLICK
2671132,AAA,2013J,546879,1970-01-01,3,VLE_CLICK
2671132,AAA,2013J,546669,1970-01-01,3,VLE_CLICK
2639540,AAA,2013J,546688,1970-01-01,1,VLE_CLICK
2639540,AAA,2013J,546662,1970-01-01,1,VLE_CLICK
2639540,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2639540,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
2639540,AAA,2013J,547013,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546732,1970-01-01,7,VLE_CLICK
2689958,AAA,2013J,546681,1970-01-01,4,VLE_CLICK
2689958,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546874,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546719,1970-01-01,2,VLE_CLICK
2689958,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
2689958,AAA,2013J,546650,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546667,1970-01-01,5,VLE_CLICK
2689958,AAA,2013J,546614,1970-01-01,4,VLE_CLICK
2689958,AAA,2013J,546871,1970-01-01,1,VLE_CLICK
2689958,AAA,2013J,546669,1970-01-01,6,VLE_CLICK
2689958,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2649826,AAA,2013J,546659,1970-01-01,4,VLE_CLICK
2650282,AAA,2013J,546986,1970-01-01,1,VLE_CLICK
2650282,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
2650282,AAA,2013J,546719,1970-01-01,1,VLE_CLICK
2649826,AAA,2013J,546650,1970-01-01,1,VLE_CLICK
2650282,AAA,2013J,546662,1970-01-01,7,VLE_CLICK
2649826,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
2650282,AAA,2013J,547009,1970-01-01,1,VLE_CLICK
2650282,AAA,2013J,546614,1970-01-01,3,VLE_CLICK
2649826,AAA,2013J,546900,1970-01-01,1,VLE_CLICK
2649826,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2649826,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2641155,AAA,2013J,546667,1970-01-01,4,VLE_CLICK
2641155,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2641155,AAA,2013J,546614,1970-01-01,12,VLE_CLICK
2641155,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2641155,AAA,2013J,546719,1970-01-01,2,VLE_CLICK
2641155,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2641155,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2641155,AAA,2013J,546681,1970-01-01,4,VLE_CLICK
2641155,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
2641155,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
2641155,AAA,2013J,546654,1970-01-01,2,VLE_CLICK
2643002,AAA,2013J,546614,1970-01-01,10,VLE_CLICK
2643002,AAA,2013J,546681,1970-01-01,1,VLE_CLICK
2643002,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2643002,AAA,2013J,546659,1970-01-01,2,VLE_CLICK
2643002,AAA,2013J,546652,1970-01-01,6,VLE_CLICK
2643002,AAA,2013J,546650,1970-01-01,1,VLE_CLICK
2643002,AAA,2013J,547067,1970-01-01,1,VLE_CLICK
2685865,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2685865,AAA,2013J,546614,1970-01-01,3,VLE_CLICK
2685865,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
2685865,AAA,2013J,546662,1970-01-01,2,VLE_CLICK
2194100,AAA,2013J,546652,1970-01-01,5,VLE_CLICK
2194100,AAA,2013J,546654,1970-01-01,20,VLE_CLICK
2194100,AAA,2013J,546614,1970-01-01,9,VLE_CLICK
2194100,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
2194100,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
2194100,AAA,2013J,546662,1970-01-01,8,VLE_CLICK
2194100,AAA,2013J,546659,1970-01-01,2,VLE_CLICK
2194100,AAA,2013J,546667,1970-01-01,5,VLE_CLICK
2194100,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
2194100,AAA,2013J,546681,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546659,1970-01-01,4,VLE_CLICK
2104505,AAA,2013J,546614,1970-01-01,8,VLE_CLICK
2104505,AAA,2013J,546681,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546986,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,547009,1970-01-01,2,VLE_CLICK
2104505,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546662,1970-01-01,41,VLE_CLICK
2146792,AAA,2013J,546731,1970-01-01,5,VLE_CLICK
2146792,AAA,2013J,546719,1970-01-01,6,VLE_CLICK
2146792,AAA,2013J,546614,1970-01-01,4,VLE_CLICK
2122180,AAA,2013J,546614,1970-01-01,6,VLE_CLICK
2122180,AAA,2013J,546650,1970-01-01,3,VLE_CLICK
2122180,AAA,2013J,546659,1970-01-01,4,VLE_CLICK
2122180,AAA,2013J,546657,1970-01-01,5,VLE_CLICK
2122180,AAA,2013J,546652,1970-01-01,6,VLE_CLICK
2122180,AAA,2013J,546681,1970-01-01,3,VLE_CLICK
2062879,AAA,2013J,546876,1970-01-01,2,VLE_CLICK
2062879,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2062879,AAA,2013J,546889,1970-01-01,1,VLE_CLICK
2062879,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2062879,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2083877,AAA,2013J,546911,1970-01-01,2,VLE_CLICK
2083877,AAA,2013J,546662,1970-01-01,2,VLE_CLICK
2083877,AAA,2013J,546681,1970-01-01,3,VLE_CLICK
2083877,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2084066,AAA,2013J,546652,1970-01-01,8,VLE_CLICK
2084066,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
2084066,AAA,2013J,546874,1970-01-01,1,VLE_CLICK
2084066,AAA,2013J,546657,1970-01-01,3,VLE_CLICK
2084066,AAA,2013J,546688,1970-01-01,1,VLE_CLICK
2084066,AAA,2013J,546650,1970-01-01,3,VLE_CLICK
2084066,AAA,2013J,546654,1970-01-01,3,VLE_CLICK
2084066,AAA,2013J,546879,1970-01-01,3,VLE_CLICK
2084066,AAA,2013J,546614,1970-01-01,6,VLE_CLICK
2084066,AAA,2013J,546667,1970-01-01,5,VLE_CLICK
2084066,AAA,2013J,546659,1970-01-01,1,VLE_CLICK
2062879,AAA,2013J,546659,1970-01-01,5,VLE_CLICK
2062879,AAA,2013J,546719,1970-01-01,1,VLE_CLICK
2073016,AAA,2013J,546662,1970-01-01,16,VLE_CLICK
2073016,AAA,2013J,547013,1970-01-01,1,VLE_CLICK
2073016,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
2073016,AAA,2013J,546714,1970-01-01,11,VLE_CLICK
2073016,AAA,2013J,546688,1970-01-01,1,VLE_CLICK
2073016,AAA,2013J,546871,1970-01-01,2,VLE_CLICK
2073016,AAA,2013J,546700,1970-01-01,13,VLE_CLICK
2073016,AAA,2013J,546614,1970-01-01,1,VLE_CLICK
2080474,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
2080474,AAA,2013J,546883,1970-01-01,3,VLE_CLICK
2080474,AAA,2013J,546871,1970-01-01,2,VLE_CLICK
2080474,AAA,2013J,546884,1970-01-01,1,VLE_CLICK
2080474,AAA,2013J,546614,1970-01-01,6,VLE_CLICK
2080474,AAA,2013J,546689,1970-01-01,1,VLE_CLICK
2080474,AAA,2013J,546681,1970-01-01,8,VLE_CLICK
2080474,AAA,2013J,546876,1970-01-01,5,VLE_CLICK
2080474,AAA,2013J,546874,1970-01-01,2,VLE_CLICK
2051699,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
2051699,AAA,2013J,546652,1970-01-01,6,VLE_CLICK
2051699,AAA,2013J,546614,1970-01-01,8,VLE_CLICK
2051699,AAA,2013J,546681,1970-01-01,7,VLE_CLICK
2051699,AAA,2013J,546719,1970-01-01,5,VLE_CLICK
2146792,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2146792,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2146792,AAA,2013J,546657,1970-01-01,3,VLE_CLICK
2171627,AAA,2013J,546667,1970-01-01,3,VLE_CLICK
2171627,AAA,2013J,546732,1970-01-01,1,VLE_CLICK
2171627,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
2171627,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2171627,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2171627,AAA,2013J,546719,1970-01-01,5,VLE_CLICK
2171627,AAA,2013J,546731,1970-01-01,9,VLE_CLICK
2171627,AAA,2013J,546614,1970-01-01,10,VLE_CLICK
2171627,AAA,2013J,546681,1970-01-01,7,VLE_CLICK
2155014,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
2155014,AAA,2013J,546652,1970-01-01,9,VLE_CLICK
2155014,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
2155014,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2155014,AAA,2013J,546614,1970-01-01,7,VLE_CLICK
2155014,AAA,2013J,546681,1970-01-01,3,VLE_CLICK
2155014,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2155014,AAA,2013J,546659,1970-01-01,5,VLE_CLICK
2104505,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546876,1970-01-01,3,VLE_CLICK
2104505,AAA,2013J,546871,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2104505,AAA,2013J,546719,1970-01-01,9,VLE_CLICK
1518989,AAA,2013J,546879,1970-01-01,4,VLE_CLICK
1518989,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
1518989,AAA,2013J,546876,1970-01-01,2,VLE_CLICK
1518989,AAA,2013J,546688,1970-01-01,14,VLE_CLICK
1518989,AAA,2013J,546714,1970-01-01,30,VLE_CLICK
1518989,AAA,2013J,546900,1970-01-01,1,VLE_CLICK
1640609,AAA,2013J,546731,1970-01-01,2,VLE_CLICK
1456619,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
1456619,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
1456619,AAA,2013J,546659,1970-01-01,4,VLE_CLICK
1456619,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
1105478,AAA,2013J,546681,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546660,1970-01-01,4,VLE_CLICK
1414443,AAA,2013J,546986,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546662,1970-01-01,19,VLE_CLICK
1414443,AAA,2013J,546982,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546650,1970-01-01,4,VLE_CLICK
1414443,AAA,2013J,546894,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546652,1970-01-01,3,VLE_CLICK
1414443,AAA,2013J,546654,1970-01-01,2,VLE_CLICK
1414443,AAA,2013J,546899,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546667,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546657,1970-01-01,3,VLE_CLICK
1414443,AAA,2013J,546659,1970-01-01,3,VLE_CLICK
1414443,AAA,2013J,546891,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,547011,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,547013,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546719,1970-01-01,7,VLE_CLICK
1414443,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
1414443,AAA,2013J,546740,1970-01-01,3,VLE_CLICK
1414443,AAA,2013J,546871,1970-01-01,4,VLE_CLICK
1414443,AAA,2013J,546714,1970-01-01,11,VLE_CLICK
1414443,AAA,2013J,546873,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546874,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546876,1970-01-01,6,VLE_CLICK
1414443,AAA,2013J,547067,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546883,1970-01-01,3,VLE_CLICK
1414443,AAA,2013J,546701,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
1414443,AAA,2013J,546700,1970-01-01,16,VLE_CLICK
1414443,AAA,2013J,546890,1970-01-01,1,VLE_CLICK
1414443,AAA,2013J,546688,1970-01-01,20,VLE_CLICK
1402638,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
1402638,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
1402638,AAA,2013J,546681,1970-01-01,10,VLE_CLICK
1402638,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
1402638,AAA,2013J,546732,1970-01-01,1,VLE_CLICK
2342426,AAA,2013J,546681,1970-01-01,1,VLE_CLICK
2342426,AAA,2013J,546871,1970-01-01,1,VLE_CLICK
2342426,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2312620,AAA,2013J,546614,1970-01-01,14,VLE_CLICK
2312620,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
2312620,AAA,2013J,546986,1970-01-01,1,VLE_CLICK
2312620,AAA,2013J,547009,1970-01-01,1,VLE_CLICK
2364471,AAA,2013J,546719,1970-01-01,3,VLE_CLICK
2364471,AAA,2013J,546871,1970-01-01,1,VLE_CLICK
2369266,AAA,2013J,546876,1970-01-01,5,VLE_CLICK
2369266,AAA,2013J,546883,1970-01-01,4,VLE_CLICK
2278464,AAA,2013J,546667,1970-01-01,8,VLE_CLICK
2278464,AAA,2013J,546670,1970-01-01,2,VLE_CLICK
2278464,AAA,2013J,546671,1970-01-01,1,VLE_CLICK
2278464,AAA,2013J,546668,1970-01-01,2,VLE_CLICK
2278464,AAA,2013J,546672,1970-01-01,1,VLE_CLICK
2278464,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2278464,AAA,2013J,546688,1970-01-01,13,VLE_CLICK
2482700,AAA,2013J,546667,1970-01-01,6,VLE_CLICK
2482700,AAA,2013J,546879,1970-01-01,1,VLE_CLICK
2481901,AAA,2013J,546871,1970-01-01,1,VLE_CLICK
2481901,AAA,2013J,546654,1970-01-01,8,VLE_CLICK
2482700,AAA,2013J,546681,1970-01-01,4,VLE_CLICK
2482700,AAA,2013J,546614,1970-01-01,4,VLE_CLICK
2481901,AAA,2013J,546719,1970-01-01,2,VLE_CLICK
2470694,AAA,2013J,546719,1970-01-01,3,VLE_CLICK
2486127,AAA,2013J,546732,1970-01-01,15,VLE_CLICK
2486127,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2486127,AAA,2013J,546614,1970-01-01,4,VLE_CLICK
2486127,AAA,2013J,546731,1970-01-01,2,VLE_CLICK
2486127,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2412002,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2412002,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2412967,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2412967,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2429854,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2516503,AAA,2013J,546662,1970-01-01,6,VLE_CLICK
2516503,AAA,2013J,546719,1970-01-01,5,VLE_CLICK
2456480,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
2456480,AAA,2013J,546614,1970-01-01,1,VLE_CLICK
2458355,AAA,2013J,546650,1970-01-01,2,VLE_CLICK
2457256,AAA,2013J,546614,1970-01-01,6,VLE_CLICK
2458355,AAA,2013J,546657,1970-01-01,2,VLE_CLICK
2457256,AAA,2013J,546662,1970-01-01,8,VLE_CLICK
2457256,AAA,2013J,546719,1970-01-01,12,VLE_CLICK
2457256,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2457256,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,546659,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,546657,1970-01-01,4,VLE_CLICK
2678643,AAA,2013J,546883,1970-01-01,4,VLE_CLICK
2678643,AAA,2013J,546689,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,546874,1970-01-01,3,VLE_CLICK
2678643,AAA,2013J,546681,1970-01-01,6,VLE_CLICK
2678643,AAA,2013J,547008,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,547067,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,546871,1970-01-01,10,VLE_CLICK
2678643,AAA,2013J,546740,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,546876,1970-01-01,9,VLE_CLICK
2678643,AAA,2013J,546614,1970-01-01,12,VLE_CLICK
2678643,AAA,2013J,546916,1970-01-01,1,VLE_CLICK
2678643,AAA,2013J,546911,1970-01-01,2,VLE_CLICK
2678643,AAA,2013J,546873,1970-01-01,3,VLE_CLICK
2671132,AAA,2013J,546883,1970-01-01,2,VLE_CLICK
2671132,AAA,2013J,546887,1970-01-01,1,VLE_CLICK
2617002,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2617002,AAA,2013J,546662,1970-01-01,17,VLE_CLICK
2617002,AAA,2013J,546614,1970-01-01,8,VLE_CLICK
2566592,AAA,2013J,546614,1970-01-01,3,VLE_CLICK
2566592,AAA,2013J,547013,1970-01-01,1,VLE_CLICK
2566592,AAA,2013J,546667,1970-01-01,6,VLE_CLICK
2566592,AAA,2013J,546879,1970-01-01,2,VLE_CLICK
2576122,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
2576122,AAA,2013J,546652,1970-01-01,1,VLE_CLICK
2576122,AAA,2013J,546719,1970-01-01,4,VLE_CLICK
2576122,AAA,2013J,546614,1970-01-01,7,VLE_CLICK
2576122,AAA,2013J,546681,1970-01-01,2,VLE_CLICK
2559575,AAA,2013J,546883,1970-01-01,1,VLE_CLICK
2559575,AAA,2013J,546876,1970-01-01,1,VLE_CLICK
2559575,AAA,2013J,546719,1970-01-01,4,VLE_CLICK
2559575,AAA,2013J,546614,1970-01-01,2,VLE_CLICK
2557283,AAA,2013J,546883,1970-01-01,3,VLE_CLICK
2557283,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
2557283,AAA,2013J,546732,1970-01-01,36,VLE_CLICK
2557283,AAA,2013J,546876,1970-01-01,3,VLE_CLICK
2550279,AAA,2013J,546901,1970-01-01,2,VLE_CLICK
2551220,AAA,2013J,546654,1970-01-01,1,VLE_CLICK
2551220,AAA,2013J,546657,1970-01-01,1,VLE_CLICK
2550279,AAA,2013J,546657,1970-01-01,7,VLE_CLICK
