student_id,code_module,code_presentation,date_registration,date_unregistration
600142,EEE,2013J,1969-12-31,
600187,EEE,2013J,1969-12-31,
600198,EEE,2013J,1969-12-31,
600335,EEE,2013J,1969-12-31,
600350,EEE,2013J,1969-12-31,
600509,EEE,2013J,1969-12-31,
600547,EEE,2013J,1969-12-31,
600623,EEE,2013J,1969-12-31,1969-12-31
600816,EEE,2013J,1969-12-31,1970-01-01
600869,EEE,2013J,1969-12-31,
600916,EEE,2013J,1969-12-31,
600938,EEE,2013J,1969-12-31,
600945,EEE,2013J,1969-12-31,
600978,EEE,2013J,1969-12-31,1970-01-01
601054,EEE,2013J,1969-12-31,1970-01-01
601157,EEE,2013J,1969-12-31,1970-01-01
601175,EEE,2013J,1969-12-31,
601182,EEE,2013J,1969-12-31,
601223,EEE,2013J,1969-12-31,1970-01-01
601224,EEE,2013J,1969-12-31,
601248,EEE,2013J,1969-12-31,1970-01-01
601370,EEE,2013J,1969-12-31,1970-01-01
601407,EEE,2013J,1969-12-31,1970-01-01
601433,EEE,2013J,1969-12-31,
601653,EEE,2013J,1969-12-31,
601757,EEE,2013J,1969-12-31,
601827,EEE,2013J,1969-12-31,1970-01-01
601873,EEE,2013J,1969-12-31,
602007,EEE,2013J,1969-12-31,
602037,EEE,2013J,1969-12-31,1970-01-01
602133,EEE,2013J,1969-12-31,
602233,EEE,2013J,1969-12-31,
602244,EEE,2013J,1969-12-31,
602268,EEE,2013J,1969-12-31,
602269,EEE,2013J,1969-12-31,
602275,EEE,2013J,1969-12-31,
602288,EEE,2013J,1969-12-31,
602389,EEE,2013J,1969-12-31,
602398,EEE,2013J,1969-12-31,
602424,EEE,2013J,1969-12-31,
602659,EEE,2013J,1969-12-31,1969-12-31
602663,EEE,2013J,1969-12-31,
602703,EEE,2013J,1969-12-31,
602718,EEE,2013J,1969-12-31,
602816,EEE,2013J,1969-12-31,
602827,EEE,2013J,1969-12-31,
602944,EEE,2013J,1969-12-31,
603053,EEE,2013J,1969-12-31,
603222,EEE,2013J,1969-12-31,
603309,EEE,2013J,1969-12-31,
603357,EEE,2013J,1969-12-31,1970-01-01
603455,EEE,2013J,1969-12-31,
603477,EEE,2013J,1969-12-31,
603503,EEE,2013J,1969-12-31,
603565,EEE,2013J,1969-12-31,1970-01-01
603639,EEE,2013J,1969-12-31,
604050,EEE,2013J,1969-12-31,
604378,EEE,2013J,1969-12-31,
604393,EEE,2013J,1969-12-31,
604517,EEE,2013J,1969-12-31,
604685,EEE,2013J,1969-12-31,
604875,EEE,2013J,1969-12-31,1970-01-01
604906,EEE,2013J,1969-12-31,
605111,EEE,2013J,1969-12-31,
605180,EEE,2013J,1969-12-31,1970-01-01
605262,EEE,2013J,1969-12-31,1969-12-31
605264,EEE,2013J,1969-12-31,
605361,EEE,2013J,1969-12-31,
605480,EEE,2013J,1969-12-31,1970-01-01
605545,EEE,2013J,1969-12-31,1970-01-01
605587,EEE,2013J,1969-12-31,1970-01-01
605908,EEE,2013J,1969-12-31,1970-01-01
605926,EEE,2013J,1969-12-31,1969-12-31
606047,EEE,2013J,1969-12-31,
606190,EEE,2013J,1969-12-31,1969-12-31
606206,EEE,2013J,1969-12-31,
606303,EEE,2013J,1969-12-31,1969-12-31
606373,EEE,2013J,1969-12-31,
606606,EEE,2013J,1969-12-31,
606724,EEE,2013J,1969-12-31,
606743,EEE,2013J,1969-12-31,
606918,EEE,2013J,1969-12-31,
607060,EEE,2013J,1969-12-31,
607085,EEE,2013J,1969-12-31,
607143,EEE,2013J,1969-12-31,
607178,EEE,2013J,1969-12-31,
607442,EEE,2013J,1969-12-31,1970-01-01
607600,EEE,2013J,1969-12-31,
607609,EEE,2013J,1969-12-31,1970-01-01
607636,EEE,2013J,1969-12-31,
607814,EEE,2013J,1969-12-31,
607835,EEE,2013J,1969-12-31,
607883,EEE,2013J,1969-12-31,1970-01-01
607947,EEE,2013J,1969-12-31,
608024,EEE,2013J,1969-12-31,
608130,EEE,2013J,1969-12-31,
608243,EEE,2013J,1969-12-31,
608459,EEE,2013J,1969-12-31,1970-01-01
608472,EEE,2013J,1969-12-31,
608504,EEE,2013J,1969-12-31,
608591,EEE,2013J,1969-12-31,1970-01-01
608669,EEE,2013J,1969-12-31,
608744,EEE,2013J,1969-12-31,
608884,EEE,2013J,1969-12-31,
608967,EEE,2013J,1969-12-31,
609025,EEE,2013J,1969-12-31,
609192,EEE,2013J,1969-12-31,
609490,EEE,2013J,1969-12-31,1970-01-01
609527,EEE,2013J,1969-12-31,
609583,EEE,2013J,1969-12-31,1970-01-01
609682,EEE,2013J,1969-12-31,
609748,EEE,2013J,1969-12-31,1970-01-01
610025,EEE,2013J,1969-12-31,
610143,EEE,2013J,1969-12-31,
610158,EEE,2013J,1969-12-31,
610188,EEE,2013J,1969-12-31,
610453,EEE,2013J,1969-12-31,
610503,EEE,2013J,1969-12-31,
610549,EEE,2013J,1969-12-31,
610575,EEE,2013J,1969-12-31,
610695,EEE,2013J,1969-12-31,1970-01-01
610855,EEE,2013J,1969-12-31,
610873,EEE,2013J,1969-12-31,
610888,EEE,2013J,1969-12-31,
610979,EEE,2013J,1969-12-31,
611033,EEE,2013J,1969-12-31,
611049,EEE,2013J,1969-12-31,
611062,EEE,2013J,1969-12-31,
611202,EEE,2013J,1969-12-31,
611206,EEE,2013J,1969-12-31,
611255,EEE,2013J,1969-12-31,
611344,EEE,2013J,1969-12-31,
611402,EEE,2013J,1969-12-31,
611405,EEE,2013J,1969-12-31,1970-01-01
611561,EEE,2013J,1969-12-31,
611564,EEE,2013J,1969-12-31,
611565,EEE,2013J,1969-12-31,1969-12-31
611639,EEE,2013J,1969-12-31,
612048,EEE,2013J,1969-12-31,
612177,EEE,2013J,1969-12-31,
612183,EEE,2013J,1969-12-31,
612187,EEE,2013J,1969-12-31,
612191,EEE,2013J,1969-12-31,
612199,EEE,2013J,1969-12-31,1970-01-01
943374,EEE,2013J,1969-12-31,
965763,EEE,2013J,1969-12-31,
991843,EEE,2013J,1969-12-31,
1053702,EEE,2013J,1969-12-31,
1073766,EEE,2013J,1969-12-31,
1400592,EEE,2013J,1969-12-31,1969-12-31
1487084,EEE,2013J,1969-12-31,
1529371,EEE,2013J,1969-12-31,
1541906,EEE,2013J,1969-12-31,
1561750,EEE,2013J,1969-12-31,
1567505,EEE,2013J,1969-12-31,
1622944,EEE,2013J,1969-12-31,
1638548,EEE,2013J,1969-12-31,
1667346,EEE,2013J,1969-12-31,
1725109,EEE,2013J,1969-12-31,
1762336,EEE,2013J,1969-12-31,
1781834,EEE,2013J,1969-12-31,
1837015,EEE,2013J,1969-12-31,
1850818,EEE,2013J,1969-12-31,
1861793,EEE,2013J,1969-12-31,
1896088,EEE,2013J,1969-12-31,1970-01-01
1902240,EEE,2013J,1969-12-31,
1915408,EEE,2013J,1969-12-31,
1924641,EEE,2013J,1969-12-31,
1930644,EEE,2013J,1969-12-31,
1951925,EEE,2013J,1969-12-31,
1954230,EEE,2013J,1969-12-31,
1976350,EEE,2013J,1969-12-31,
1991903,EEE,2013J,1969-12-31,
1993955,EEE,2013J,1969-12-31,
1994610,EEE,2013J,1969-12-31,1970-01-01
1995239,EEE,2013J,1969-12-31,
1995532,EEE,2013J,1969-12-31,
2028474,EEE,2013J,1969-12-31,
2033951,EEE,2013J,1969-12-31,
2046324,EEE,2013J,1969-12-31,
2056643,EEE,2013J,1969-12-31,
2080916,EEE,2013J,1969-12-31,1970-01-01
2094849,EEE,2013J,1969-12-31,1970-01-01
2109119,EEE,2013J,1969-12-31,
2115680,EEE,2013J,1969-12-31,1970-01-01
2128283,EEE,2013J,1969-12-31,1969-12-31
2134237,EEE,2013J,1969-12-31,
2134304,EEE,2013J,1969-12-31,
2137413,EEE,2013J,1969-12-31,
2138146,EEE,2013J,1969-12-31,
2171834,EEE,2013J,1969-12-31,
2187588,EEE,2013J,1969-12-31,1970-01-01
2198356,EEE,2013J,1969-12-31,1969-12-31
2199455,EEE,2013J,1969-12-31,
2252437,EEE,2013J,1969-12-31,
2255516,EEE,2013J,1969-12-31,
2274938,EEE,2013J,1969-12-31,
2326597,EEE,2013J,1969-12-31,
2331750,EEE,2013J,1969-12-31,
2384615,EEE,2013J,1969-12-31,1969-12-31
2389754,EEE,2013J,1969-12-31,
2408307,EEE,2013J,1969-12-31,
2418732,EEE,2013J,1969-12-31,
2435050,EEE,2013J,1969-12-31,1969-12-31
2435726,EEE,2013J,1969-12-31,
2451726,EEE,2013J,1969-12-31,
2474006,EEE,2013J,1969-12-31,
2474995,EEE,2013J,1969-12-31,
2485655,EEE,2013J,1969-12-31,
2487990,EEE,2013J,1969-12-31,
2505299,EEE,2013J,1969-12-31,
2513333,EEE,2013J,1969-12-31,
2518880,EEE,2013J,1969-12-31,
2537898,EEE,2013J,1969-12-31,
2541992,EEE,2013J,1969-12-31,1970-01-01
2542645,EEE,2013J,1969-12-31,
2562704,EEE,2013J,1969-12-31,1970-01-01
2564333,EEE,2013J,1969-12-31,
2569834,EEE,2013J,1969-12-31,
2574909,EEE,2013J,1969-12-31,
2588201,EEE,2013J,1969-12-31,
2590189,EEE,2013J,1969-12-31,
2598509,EEE,2013J,1969-12-31,
2598961,EEE,2013J,1969-12-31,
2604856,EEE,2013J,1969-12-31,
2607824,EEE,2013J,1969-12-31,
2608828,EEE,2013J,1969-12-31,
2610857,EEE,2013J,1969-12-31,1970-01-01
2614546,EEE,2013J,1969-12-31,1970-01-01
2615849,EEE,2013J,1969-12-31,
2616950,EEE,2013J,1969-12-31,
2617635,EEE,2013J,1969-12-31,
2619025,EEE,2013J,1969-12-31,
2623263,EEE,2013J,1969-12-31,
2623960,EEE,2013J,1969-12-31,1970-01-01
2625693,EEE,2013J,1969-12-31,
2634238,EEE,2013J,1969-12-31,
2641254,EEE,2013J,1969-12-31,
2641364,EEE,2013J,1969-12-31,
2657915,EEE,2013J,1969-12-31,
2670012,EEE,2013J,1969-12-31,1970-01-01
2681277,EEE,2013J,,1969-12-31
2698535,EEE,2013J,1969-12-31,
25150,EEE,2014B,1969-12-31,
27780,EEE,2014B,1969-12-31,
29639,EEE,2014B,1969-12-31,
29820,EEE,2014B,1969-12-31,
35340,EEE,2014B,1969-12-31,
35508,EEE,2014B,1969-12-31,
64296,EEE,2014B,1969-12-31,
69239,EEE,2014B,1969-12-31,1969-12-31
70537,EEE,2014B,1969-12-31,
83219,EEE,2014B,1969-12-31,
97486,EEE,2014B,1969-12-31,1970-01-01
121574,EEE,2014B,1969-12-31,
128971,EEE,2014B,1969-12-31,
135330,EEE,2014B,1969-12-31,
144745,EEE,2014B,1969-12-31,
148282,EEE,2014B,1969-12-31,
156594,EEE,2014B,1969-12-31,
158831,EEE,2014B,1969-12-31,
165376,EEE,2014B,1969-12-31,
167791,EEE,2014B,1969-12-31,
170936,EEE,2014B,1969-12-31,
171334,EEE,2014B,1969-12-31,1970-01-01
174512,EEE,2014B,1969-12-31,1969-12-31
182400,EEE,2014B,1969-12-31,
185057,EEE,2014B,1969-12-31,
186476,EEE,2014B,1969-12-31,
188260,EEE,2014B,1969-12-31,
188662,EEE,2014B,1969-12-31,
193163,EEE,2014B,1969-12-31,
197730,EEE,2014B,1969-12-31,
198902,EEE,2014B,1969-12-31,
231019,EEE,2014B,1970-01-01,
231339,EEE,2014B,1969-12-31,
234559,EEE,2014B,1969-12-31,
237934,EEE,2014B,1969-12-31,
244166,EEE,2014B,1969-12-31,
244977,EEE,2014B,1969-12-31,
247819,EEE,2014B,1969-12-31,
248818,EEE,2014B,1969-12-31,
250092,EEE,2014B,1969-12-31,
256867,EEE,2014B,1969-12-31,
261042,EEE,2014B,1969-12-31,
266040,EEE,2014B,1969-12-31,1970-01-01
267961,EEE,2014B,1969-12-31,
272103,EEE,2014B,1969-12-31,
274218,EEE,2014B,1969-12-31,
278786,EEE,2014B,1969-12-31,
285170,EEE,2014B,1969-12-31,
289397,EEE,2014B,1969-12-31,
291674,EEE,2014B,1969-12-31,
293670,EEE,2014B,1969-12-31,1970-01-01
293686,EEE,2014B,1969-12-31,
294578,EEE,2014B,1969-12-31,1970-01-01
303774,EEE,2014B,1969-12-31,1970-01-01
308391,EEE,2014B,1969-12-31,1970-01-01
321112,EEE,2014B,1969-12-31,1970-01-01
324257,EEE,2014B,1969-12-31,
329455,EEE,2014B,1969-12-31,
335355,EEE,2014B,1969-12-31,
338854,EEE,2014B,1969-12-31,
339353,EEE,2014B,1969-12-31,1969-12-31
342957,EEE,2014B,1969-12-31,
349069,EEE,2014B,1969-12-31,
350690,EEE,2014B,1969-12-31,
353368,EEE,2014B,1969-12-31,
353953,EEE,2014B,1969-12-31,
359460,EEE,2014B,1969-12-31,1970-01-01
359728,EEE,2014B,1969-12-31,1970-01-01
366424,EEE,2014B,1969-12-31,
368306,EEE,2014B,1969-12-31,
371113,EEE,2014B,1969-12-31,1970-01-01
372812,EEE,2014B,1969-12-31,1970-01-01
380921,EEE,2014B,1969-12-31,
382432,EEE,2014B,1969-12-31,1970-01-01
382910,EEE,2014B,1969-12-31,
383239,EEE,2014B,1969-12-31,
389267,EEE,2014B,1969-12-31,
393488,EEE,2014B,1969-12-31,
404239,EEE,2014B,1969-12-31,
407428,EEE,2014B,1969-12-31,
410810,EEE,2014B,1969-12-31,
411381,EEE,2014B,1969-12-31,
413891,EEE,2014B,1969-12-31,
416689,EEE,2014B,1969-12-31,1969-12-31
417547,EEE,2014B,1969-12-31,
420333,EEE,2014B,1969-12-31,
421111,EEE,2014B,1969-12-31,
422341,EEE,2014B,1969-12-31,1970-01-01
424978,EEE,2014B,1969-12-31,
426316,EEE,2014B,1969-12-31,
426616,EEE,2014B,1969-12-31,
431386,EEE,2014B,1969-12-31,
437971,EEE,2014B,1969-12-31,1970-01-01
441852,EEE,2014B,1969-12-31,
443948,EEE,2014B,1969-12-31,
444197,EEE,2014B,1969-12-31,
444349,EEE,2014B,1969-12-31,
446077,EEE,2014B,1969-12-31,
446295,EEE,2014B,1969-12-31,
447235,EEE,2014B,1969-12-31,
464724,EEE,2014B,1969-12-31,
467144,EEE,2014B,1969-12-31,
469761,EEE,2014B,1969-12-31,
469861,EEE,2014B,1969-12-31,
471018,EEE,2014B,1969-12-31,
474628,EEE,2014B,1969-12-31,
474674,EEE,2014B,1969-12-31,1970-01-01
475497,EEE,2014B,1969-12-31,
478550,EEE,2014B,1969-12-31,
478791,EEE,2014B,1969-12-31,
479607,EEE,2014B,1969-12-31,
480928,EEE,2014B,1969-12-31,1970-01-01
481618,EEE,2014B,1969-12-31,
485920,EEE,2014B,1969-12-31,
486836,EEE,2014B,1969-12-31,
487239,EEE,2014B,1969-12-31,
487494,EEE,2014B,1969-12-31,1970-01-01
488828,EEE,2014B,1969-12-31,
490587,EEE,2014B,1969-12-31,
490662,EEE,2014B,1969-12-31,
491570,EEE,2014B,1969-12-31,1970-01-01
492403,EEE,2014B,1969-12-31,
494427,EEE,2014B,1969-12-31,
494872,EEE,2014B,1969-12-31,
496108,EEE,2014B,1969-12-31,
497047,EEE,2014B,1969-12-31,1969-12-31
497361,EEE,2014B,1969-12-31,
497580,EEE,2014B,1969-12-31,
498261,EEE,2014B,1969-12-31,1969-12-31
502640,EEE,2014B,1969-12-31,1970-01-01
502929,EEE,2014B,1969-12-31,
503872,EEE,2014B,1969-12-31,
504062,EEE,2014B,1969-12-31,
504652,EEE,2014B,1969-12-31,
504728,EEE,2014B,1969-12-31,
505333,EEE,2014B,1969-12-31,
505767,EEE,2014B,1969-12-31,
505855,EEE,2014B,1969-12-31,
510266,EEE,2014B,1969-12-31,
510545,EEE,2014B,1969-12-31,1969-12-31
511199,EEE,2014B,1969-12-31,
511657,EEE,2014B,1969-12-31,
513211,EEE,2014B,1969-12-31,
513672,EEE,2014B,1969-12-31,
515125,EEE,2014B,1969-12-31,
516238,EEE,2014B,1969-12-31,
516728,EEE,2014B,1969-12-31,
518116,EEE,2014B,1969-12-31,
519258,EEE,2014B,1969-12-31,
519589,EEE,2014B,1969-12-31,
520824,EEE,2014B,1969-12-31,1970-01-01
522525,EEE,2014B,1969-12-31,
523061,EEE,2014B,1969-12-31,
524276,EEE,2014B,1969-12-31,
524386,EEE,2014B,1969-12-31,
525332,EEE,2014B,1969-12-31,
526051,EEE,2014B,1969-12-31,
527771,EEE,2014B,1969-12-31,
529304,EEE,2014B,1969-12-31,
531845,EEE,2014B,1969-12-31,
532531,EEE,2014B,1969-12-31,
532570,EEE,2014B,1969-12-31,1969-12-31
536996,EEE,2014B,1969-12-31,1970-01-01
538102,EEE,2014B,1969-12-31,
540509,EEE,2014B,1969-12-31,
541003,EEE,2014B,1969-12-31,
541999,EEE,2014B,1969-12-31,
542050,EEE,2014B,1969-12-31,
542524,EEE,2014B,1969-12-31,
543475,EEE,2014B,1969-12-31,
543924,EEE,2014B,1969-12-31,
543948,EEE,2014B,1969-12-31,
544052,EEE,2014B,1969-12-31,
544295,EEE,2014B,1969-12-31,
546400,EEE,2014B,1969-12-31,1970-01-01
547100,EEE,2014B,1969-12-31,
547685,EEE,2014B,1969-12-31,1970-01-01
548261,EEE,2014B,1969-12-31,
548992,EEE,2014B,1969-12-31,
549401,EEE,2014B,1969-12-31,1970-01-01
550197,EEE,2014B,1969-12-31,
550357,EEE,2014B,1969-12-31,
550812,EEE,2014B,1969-12-31,
551528,EEE,2014B,1969-12-31,1970-01-01
551856,EEE,2014B,1969-12-31,
552067,EEE,2014B,1969-12-31,
553914,EEE,2014B,1969-12-31,1969-12-31
554988,EEE,2014B,1969-12-31,1970-01-01
555022,EEE,2014B,1969-12-31,
555756,EEE,2014B,1969-12-31,
557700,EEE,2014B,1969-12-31,
558122,EEE,2014B,1969-12-31,
558342,EEE,2014B,1969-12-31,1970-01-01
558492,EEE,2014B,1969-12-31,
559518,EEE,2014B,1969-12-31,
559977,EEE,2014B,1969-12-31,
560951,EEE,2014B,1969-12-31,
561271,EEE,2014B,1969-12-31,
561363,EEE,2014B,1969-12-31,
561559,EEE,2014B,1969-12-31,
561774,EEE,2014B,1969-12-31,
562825,EEE,2014B,1969-12-31,
563230,EEE,2014B,1969-12-31,
563902,EEE,2014B,1969-12-31,1970-01-01
565275,EEE,2014B,1969-12-31,1969-12-31
565838,EEE,2014B,1969-12-31,
566337,EEE,2014B,1969-12-31,
566422,EEE,2014B,1969-12-31,
566871,EEE,2014B,1969-12-31,
569342,EEE,2014B,1969-12-31,1969-12-31
569620,EEE,2014B,1969-12-31,
571025,EEE,2014B,1969-12-31,1970-01-01
571128,EEE,2014B,1969-12-31,
571233,EEE,2014B,1969-12-31,
571389,EEE,2014B,1969-12-31,1970-01-01
571789,EEE,2014B,1969-12-31,1970-01-01
571946,EEE,2014B,1969-12-31,1969-12-31
571963,EEE,2014B,1969-12-31,
572249,EEE,2014B,1969-12-31,
573072,EEE,2014B,1969-12-31,1969-12-31
573558,EEE,2014B,1969-12-31,
573665,EEE,2014B,1969-12-31,1969-12-31
574508,EEE,2014B,1969-12-31,
574523,EEE,2014B,1969-12-31,
574580,EEE,2014B,1969-12-31,
574637,EEE,2014B,1969-12-31,
575162,EEE,2014B,1969-12-31,
575473,EEE,2014B,1969-12-31,
575777,EEE,2014B,1969-12-31,
576876,EEE,2014B,1969-12-31,
577245,EEE,2014B,1969-12-31,
577352,EEE,2014B,1969-12-31,
577460,EEE,2014B,1969-12-31,
577562,EEE,2014B,1969-12-31,
577603,EEE,2014B,1969-12-31,1969-12-31
578541,EEE,2014B,1969-12-31,
578634,EEE,2014B,1969-12-31,
578958,EEE,2014B,1969-12-31,
581257,EEE,2014B,1969-12-31,
581269,EEE,2014B,1969-12-31,
581676,EEE,2014B,1969-12-31,
582094,EEE,2014B,1969-12-31,1970-01-01
583968,EEE,2014B,1969-12-31,
584698,EEE,2014B,1969-12-31,
585393,EEE,2014B,1969-12-31,
585397,EEE,2014B,1969-12-31,
585662,EEE,2014B,1969-12-31,
587323,EEE,2014B,1969-12-31,
588274,EEE,2014B,1969-12-31,
588765,EEE,2014B,1969-12-31,
589001,EEE,2014B,1969-12-31,1970-01-01
589033,EEE,2014B,1969-12-31,
589083,EEE,2014B,1969-12-31,1969-12-31
589223,EEE,2014B,1969-12-31,
589260,EEE,2014B,1969-12-31,
589722,EEE,2014B,1969-12-31,1970-01-01
589828,EEE,2014B,1969-12-31,
590699,EEE,2014B,1969-12-31,1970-01-01
591398,EEE,2014B,1969-12-31,
592080,EEE,2014B,1969-12-31,1969-12-31
592372,EEE,2014B,1969-12-31,
592593,EEE,2014B,1969-12-31,
592666,EEE,2014B,1969-12-31,
593123,EEE,2014B,1969-12-31,
593733,EEE,2014B,1969-12-31,
593941,EEE,2014B,1969-12-31,1969-12-31
594131,EEE,2014B,1969-12-31,
594193,EEE,2014B,1969-12-31,
594684,EEE,2014B,1969-12-31,
595100,EEE,2014B,1969-12-31,
595356,EEE,2014B,1969-12-31,1970-01-01
595808,EEE,2014B,1969-12-31,
595992,EEE,2014B,1969-12-31,
596347,EEE,2014B,1969-12-31,
596947,EEE,2014B,1969-12-31,
597909,EEE,2014B,1969-12-31,
599056,EEE,2014B,1969-12-31,
599263,EEE,2014B,1969-12-31,
599341,EEE,2014B,1969-12-31,
599554,EEE,2014B,1969-12-31,
599937,EEE,2014B,1969-12-31,
600181,EEE,2014B,1969-12-31,1970-01-01
600623,EEE,2014B,1969-12-31,
600801,EEE,2014B,1969-12-31,
600814,EEE,2014B,1969-12-31,
600879,EEE,2014B,1969-12-31,1969-12-31
600987,EEE,2014B,1969-12-31,
601043,EEE,2014B,1969-12-31,
601054,EEE,2014B,1969-12-31,
601211,EEE,2014B,1969-12-31,
601248,EEE,2014B,1969-12-31,
601386,EEE,2014B,1969-12-31,
602107,EEE,2014B,1969-12-31,
602150,EEE,2014B,1969-12-31,1970-01-01
602721,EEE,2014B,1969-12-31,
603531,EEE,2014B,1969-12-31,
603791,EEE,2014B,1969-12-31,
603832,EEE,2014B,1969-12-31,
604078,EEE,2014B,1969-12-31,1969-12-31
604172,EEE,2014B,1969-12-31,
604270,EEE,2014B,1969-12-31,
604337,EEE,2014B,1969-12-31,
604490,EEE,2014B,1969-12-31,1970-01-01
604502,EEE,2014B,1969-12-31,
604571,EEE,2014B,1969-12-31,
604665,EEE,2014B,1969-12-31,1970-01-01
604789,EEE,2014B,1969-12-31,
605130,EEE,2014B,1969-12-31,1970-01-01
605136,EEE,2014B,1969-12-31,1970-01-01
605367,EEE,2014B,1969-12-31,
605688,EEE,2014B,1969-12-31,
606025,EEE,2014B,1969-12-31,1970-01-01
606127,EEE,2014B,1969-12-31,
606182,EEE,2014B,1969-12-31,
606290,EEE,2014B,1969-12-31,1970-01-01
606350,EEE,2014B,1969-12-31,
607413,EEE,2014B,1969-12-31,1970-01-01
607570,EEE,2014B,1969-12-31,
607703,EEE,2014B,1969-12-31,1969-12-31
608152,EEE,2014B,1969-12-31,
608694,EEE,2014B,1969-12-31,1970-01-01
609241,EEE,2014B,1969-12-31,1969-12-31
609383,EEE,2014B,1969-12-31,
609450,EEE,2014B,1969-12-31,
609605,EEE,2014B,1969-12-31,1969-12-31
609645,EEE,2014B,1969-12-31,
610234,EEE,2014B,1969-12-31,
610287,EEE,2014B,1969-12-31,1970-01-01
610684,EEE,2014B,1969-12-31,
610718,EEE,2014B,1969-12-31,
610927,EEE,2014B,1969-12-31,1970-01-01
611024,EEE,2014B,1969-12-31,
611407,EEE,2014B,1969-12-31,
611502,EEE,2014B,1969-12-31,
611971,EEE,2014B,1969-12-31,1970-01-01
611999,EEE,2014B,1969-12-31,
612023,EEE,2014B,1969-12-31,
612124,EEE,2014B,1969-12-31,1969-12-31
612127,EEE,2014B,1969-12-31,
612287,EEE,2014B,1969-12-31,1970-01-01
612327,EEE,2014B,1969-12-31,
612397,EEE,2014B,1969-12-31,
612449,EEE,2014B,1969-12-31,
612644,EEE,2014B,1969-12-31,
612673,EEE,2014B,1969-12-31,
612882,EEE,2014B,1969-12-31,
613091,EEE,2014B,1969-12-31,
613116,EEE,2014B,1969-12-31,
613120,EEE,2014B,1969-12-31,1969-12-31
613122,EEE,2014B,1969-12-31,
613133,EEE,2014B,1969-12-31,
613213,EEE,2014B,1969-12-31,
613387,EEE,2014B,1969-12-31,
613501,EEE,2014B,1969-12-31,
613790,EEE,2014B,1969-12-31,1970-01-01
614234,EEE,2014B,1969-12-31,
614245,EEE,2014B,1969-12-31,
614754,EEE,2014B,1969-12-31,
614952,EEE,2014B,1969-12-31,1970-01-01
615112,EEE,2014B,1969-12-31,
615229,EEE,2014B,1969-12-31,
615242,EEE,2014B,1969-12-31,
616386,EEE,2014B,1969-12-31,
616407,EEE,2014B,1969-12-31,1970-01-01
616439,EEE,2014B,1969-12-31,
616700,EEE,2014B,1969-12-31,1970-01-01
616708,EEE,2014B,1969-12-31,
616831,EEE,2014B,1969-12-31,
616927,EEE,2014B,1969-12-31,
616976,EEE,2014B,1969-12-31,1969-12-31
617186,EEE,2014B,1969-12-31,
617309,EEE,2014B,1969-12-31,1969-12-31
617331,EEE,2014B,1969-12-31,1970-01-01
617355,EEE,2014B,1969-12-31,
617365,EEE,2014B,1969-12-31,
617418,EEE,2014B,1969-12-31,
617455,EEE,2014B,1969-12-31,
617531,EEE,2014B,1969-12-31,
617898,EEE,2014B,1969-12-31,1970-01-01
618078,EEE,2014B,1969-12-31,
618514,EEE,2014B,1969-12-31,1969-12-31
618571,EEE,2014B,1969-12-31,
618583,EEE,2014B,1969-12-31,
618606,EEE,2014B,1969-12-31,
618619,EEE,2014B,1969-12-31,1970-01-01
618701,EEE,2014B,1969-12-31,1969-12-31
618768,EEE,2014B,1969-12-31,1969-12-31
618777,EEE,2014B,1969-12-31,
618824,EEE,2014B,1969-12-31,
618982,EEE,2014B,1969-12-31,
619006,EEE,2014B,1969-12-31,1970-01-01
619014,EEE,2014B,1969-12-31,
619292,EEE,2014B,1969-12-31,
619369,EEE,2014B,1969-12-31,1970-01-01
619380,EEE,2014B,1969-12-31,
619503,EEE,2014B,1969-12-31,
619887,EEE,2014B,1969-12-31,1969-12-31
619927,EEE,2014B,1969-12-31,
619928,EEE,2014B,1969-12-31,
620215,EEE,2014B,1969-12-31,
620260,EEE,2014B,1969-12-31,
620369,EEE,2014B,1969-12-31,
620376,EEE,2014B,1969-12-31,1970-01-01
620414,EEE,2014B,1969-12-31,
620434,EEE,2014B,1969-12-31,1969-12-31
620646,EEE,2014B,1969-12-31,
620713,EEE,2014B,1969-12-31,1970-01-01
620716,EEE,2014B,1969-12-31,
620876,EEE,2014B,1969-12-31,
620916,EEE,2014B,1969-12-31,
620918,EEE,2014B,1969-12-31,1970-01-01
620977,EEE,2014B,1969-12-31,1970-01-01
621401,EEE,2014B,1969-12-31,
621414,EEE,2014B,1969-12-31,
621619,EEE,2014B,1969-12-31,1970-01-01
621655,EEE,2014B,1969-12-31,
621853,EEE,2014B,1969-12-31,1970-01-01
621906,EEE,2014B,1969-12-31,
622015,EEE,2014B,1969-12-31,
622037,EEE,2014B,1969-12-31,
622280,EEE,2014B,1969-12-31,
622315,EEE,2014B,1969-12-31,1970-01-01
622368,EEE,2014B,1969-12-31,
622398,EEE,2014B,1969-12-31,1970-01-01
622425,EEE,2014B,1969-12-31,
622609,EEE,2014B,1969-12-31,
622812,EEE,2014B,1969-12-31,
622948,EEE,2014B,1969-12-31,
623079,EEE,2014B,1969-12-31,
623100,EEE,2014B,1969-12-31,
623105,EEE,2014B,1969-12-31,
623111,EEE,2014B,1969-12-31,1969-12-31
623115,EEE,2014B,1969-12-31,
623184,EEE,2014B,1969-12-31,
623250,EEE,2014B,1969-12-31,
623421,EEE,2014B,1969-12-31,
623562,EEE,2014B,1969-12-31,
623609,EEE,2014B,1969-12-31,
