student_id,code_module,code_presentation,avg_score,completion_rate,total_clicks,active_days,final_result
648597,DDD,2014J,60.0,0.14285714285714285,0,0,Fail
648695,DDD,2014J,45.0,0.14285714285714285,0,0,Fail
648766,DDD,2014J,69.4,0.7142857142857143,0,0,Withdrawn
648833,DDD,2014J,0.0,0.0,0,0,Withdrawn
648841,DDD,2014J,74.28571428571429,1.0,0,0,Pass
648854,DDD,2014J,69.53333333333333,1.0,0,0,Pass
648880,DDD,2014J,0.0,0.0,0,0,Fail
648888,DDD,2014J,0.0,0.0,0,0,Withdrawn
648898,DDD,2014J,83.57142857142857,1.0,0,0,Pass
648920,DDD,2014J,76.42857142857143,1.0,0,0,Pass
648947,DDD,2014J,0.0,0.0,0,0,Withdrawn
648959,DDD,2014J,62.285714285714285,1.0,0,0,Fail
648966,DDD,2014J,0.0,0.0,0,0,Withdrawn
649014,DDD,2014J,77.0,1.0,0,0,Pass
649041,DDD,2014J,45.57142857142857,1.0,0,0,Fail
649078,DDD,2014J,76.85714285714286,1.0,0,0,Pass
649090,DDD,2014J,80.28571428571429,1.0,0,0,Pass
649120,DDD,2014J,41.0,0.42857142857142855,0,0,Fail
649214,DDD,2014J,87.14285714285714,1.0,0,0,Pass
649230,DDD,2014J,65.75,1.0,0,0,Withdrawn
649261,DDD,2014J,78.75,0.5714285714285714,0,0,Withdrawn
649321,DDD,2014J,70.14285714285714,1.0,0,0,Pass
649383,DDD,2014J,61.666666666666664,0.8571428571428571,0,0,Fail
649394,DDD,2014J,0.0,0.0,0,0,Withdrawn
649413,DDD,2014J,70.42857142857143,1.0,0,0,Fail
649514,DDD,2014J,84.42857142857143,1.0,0,0,Pass
649552,DDD,2014J,44.285714285714285,1.0,0,0,Fail
649614,DDD,2014J,93.71428571428571,1.0,0,0,Distinction
649688,DDD,2014J,79.0,1.0,0,0,Pass
649689,DDD,2014J,0.0,0.0,0,0,Withdrawn
649745,DDD,2014J,92.0,1.0,0,0,Distinction
649761,DDD,2014J,60.63636363636363,1.0,0,0,Withdrawn
649780,DDD,2014J,67.0,0.7142857142857143,0,0,Pass
649819,DDD,2014J,79.33333333333333,0.8571428571428571,0,0,Pass
649880,DDD,2014J,69.66666666666667,0.8571428571428571,0,0,Distinction
649949,DDD,2014J,73.0,0.7142857142857143,0,0,Pass
649963,DDD,2014J,60.0,0.14285714285714285,0,0,Withdrawn
650010,DDD,2014J,84.0,1.0,0,0,Distinction
650074,DDD,2014J,0.0,0.0,0,0,Withdrawn
650091,DDD,2014J,79.57142857142857,1.0,0,0,Pass
650232,DDD,2014J,60.166666666666664,0.8571428571428571,0,0,Fail
650243,DDD,2014J,0.0,0.0,0,0,Withdrawn
650271,DDD,2014J,72.66666666666667,0.8571428571428571,0,0,Fail
650279,DDD,2014J,71.42857142857143,1.0,0,0,Pass
650376,DDD,2014J,76.42857142857143,1.0,0,0,Pass
650414,DDD,2014J,0.0,0.0,0,0,Withdrawn
650420,DDD,2014J,63.42857142857143,1.0,0,0,Pass
650434,DDD,2014J,90.71428571428571,1.0,0,0,Distinction
650442,DDD,2014J,85.28571428571429,1.0,0,0,Pass
650478,DDD,2014J,80.57142857142857,1.0,0,0,Pass
650515,DDD,2014J,38.75,0.5714285714285714,0,0,Withdrawn
650642,DDD,2014J,84.42857142857143,1.0,0,0,Pass
650684,DDD,2014J,92.14285714285714,1.0,0,0,Distinction
650711,DDD,2014J,37.166666666666664,0.8571428571428571,0,0,Fail
650829,DDD,2014J,0.0,0.0,0,0,Withdrawn
650850,DDD,2014J,59.625,1.0,0,0,Fail
650946,DDD,2014J,70.71428571428571,1.0,0,0,Pass
650947,DDD,2014J,67.42857142857143,1.0,0,0,Pass
650957,DDD,2014J,66.71428571428571,1.0,0,0,Pass
650993,DDD,2014J,57.285714285714285,1.0,0,0,Pass
651048,DDD,2014J,0.0,0.0,0,0,Fail
651058,DDD,2014J,78.0,0.14285714285714285,0,0,Fail
651061,DDD,2014J,64.57142857142857,1.0,0,0,Fail
651120,DDD,2014J,68.28571428571429,1.0,0,0,Pass
651174,DDD,2014J,0.0,0.0,0,0,Withdrawn
651176,DDD,2014J,46.666666666666664,0.42857142857142855,0,0,Fail
651267,DDD,2014J,0.0,0.14285714285714285,0,0,Fail
651481,DDD,2014J,0.0,0.0,0,0,Withdrawn
651493,DDD,2014J,70.14285714285714,1.0,0,0,Pass
651495,DDD,2014J,93.8125,1.0,0,0,Distinction
651507,DDD,2014J,46.142857142857146,1.0,0,0,Fail
651508,DDD,2014J,80.6875,1.0,0,0,Distinction
651561,DDD,2014J,53.142857142857146,1.0,0,0,Pass
651579,DDD,2014J,42.142857142857146,1.0,0,0,Pass
651619,DDD,2014J,89.42857142857143,1.0,0,0,Distinction
651627,DDD,2014J,74.42857142857143,1.0,0,0,Pass
651651,DDD,2014J,0.0,0.0,0,0,Withdrawn
651672,DDD,2014J,64.57142857142857,1.0,0,0,Fail
651728,DDD,2014J,38.0,0.7142857142857143,0,0,Withdrawn
651759,DDD,2014J,97.4375,1.0,0,0,Distinction
651804,DDD,2014J,67.57142857142857,1.0,0,0,Pass
651942,DDD,2014J,75.2,0.7142857142857143,0,0,Pass
651963,DDD,2014J,0.0,0.0,0,0,Withdrawn
652048,DDD,2014J,52.5,0.2857142857142857,0,0,Fail
652103,DDD,2014J,59.285714285714285,1.0,0,0,Pass
652267,DDD,2014J,55.5,0.8571428571428571,0,0,Fail
652292,DDD,2014J,54.5,0.5714285714285714,0,0,Withdrawn
652293,DDD,2014J,66.0,1.0,0,0,Pass
652318,DDD,2014J,90.42857142857143,1.0,0,0,Distinction
652406,DDD,2014J,0.0,0.0,0,0,Withdrawn
652428,DDD,2014J,45.25,0.5714285714285714,0,0,Fail
652531,DDD,2014J,0.0,0.0,0,0,Withdrawn
652617,DDD,2014J,60.57142857142857,1.0,0,0,Pass
652619,DDD,2014J,57.285714285714285,1.0,0,0,Fail
652680,DDD,2014J,86.57142857142857,1.0,0,0,Distinction
652732,DDD,2014J,80.85714285714286,1.0,0,0,Pass
652881,DDD,2014J,56.25,0.5714285714285714,0,0,Fail
652965,DDD,2014J,85.71428571428571,1.0,0,0,Distinction
653031,DDD,2014J,45.0,0.2857142857142857,0,0,Withdrawn
653051,DDD,2014J,48.57142857142857,1.0,0,0,Fail
653060,DDD,2014J,65.0,0.14285714285714285,0,0,Withdrawn
653171,DDD,2014J,82.25,0.5714285714285714,0,0,Fail
653296,DDD,2014J,0.0,0.0,0,0,Withdrawn
653319,DDD,2014J,75.57142857142857,1.0,0,0,Pass
653354,DDD,2014J,68.33333333333333,0.42857142857142855,0,0,Fail
653412,DDD,2014J,60.4,0.7142857142857143,0,0,Fail
653452,DDD,2014J,66.61538461538461,1.0,0,0,Pass
653550,DDD,2014J,95.28571428571429,1.0,0,0,Distinction
653569,DDD,2014J,61.42857142857143,1.0,0,0,Pass
653711,DDD,2014J,77.42857142857143,1.0,0,0,Pass
653723,DDD,2014J,0.0,0.0,0,0,Withdrawn
653729,DDD,2014J,70.14285714285714,1.0,0,0,Pass
653759,DDD,2014J,64.2,0.7142857142857143,0,0,Withdrawn
653768,DDD,2014J,55.42857142857143,1.0,0,0,Fail
653770,DDD,2014J,0.0,0.0,0,0,Withdrawn
653771,DDD,2014J,0.0,0.0,0,0,Withdrawn
653793,DDD,2014J,86.42857142857143,1.0,0,0,Pass
653914,DDD,2014J,38.0,1.0,0,0,Fail
653942,DDD,2014J,85.0,0.14285714285714285,0,0,Withdrawn
653977,DDD,2014J,0.0,0.0,0,0,Withdrawn
654091,DDD,2014J,0.0,0.0,0,0,Withdrawn
654110,DDD,2014J,78.28571428571429,1.0,0,0,Pass
654282,DDD,2014J,55.0,0.14285714285714285,0,0,Withdrawn
654341,DDD,2014J,70.14285714285714,1.0,0,0,Pass
654401,DDD,2014J,58.285714285714285,1.0,0,0,Fail
654414,DDD,2014J,72.28571428571429,1.0,0,0,Pass
654443,DDD,2014J,65.57142857142857,1.0,0,0,Pass
654502,DDD,2014J,58.5,0.5714285714285714,0,0,Withdrawn
654504,DDD,2014J,60.9375,1.0,0,0,Pass
654807,DDD,2014J,93.0,1.0,0,0,Distinction
654828,DDD,2014J,0.0,0.0,0,0,Withdrawn
654863,DDD,2014J,0.0,0.0,0,0,Withdrawn
654880,DDD,2014J,70.0,0.7142857142857143,0,0,Withdrawn
654882,DDD,2014J,66.25,0.5714285714285714,0,0,Withdrawn
654938,DDD,2014J,0.0,0.0,0,0,Withdrawn
655039,DDD,2014J,66.28571428571429,1.0,0,0,Pass
655128,DDD,2014J,84.28571428571429,1.0,0,0,Pass
655136,DDD,2014J,82.28571428571429,1.0,0,0,Pass
655254,DDD,2014J,0.0,0.0,0,0,Withdrawn
655322,DDD,2014J,86.25,0.5714285714285714,0,0,Withdrawn
655362,DDD,2014J,80.5,0.8571428571428571,0,0,Pass
655585,DDD,2014J,68.57142857142857,1.0,0,0,Pass
655600,DDD,2014J,72.0,1.0,0,0,Pass
655761,DDD,2014J,0.0,0.0,0,0,Withdrawn
655806,DDD,2014J,57.666666666666664,0.8571428571428571,0,0,Fail
655816,DDD,2014J,83.42857142857143,1.0,0,0,Pass
655834,DDD,2014J,60.57142857142857,1.0,0,0,Fail
655910,DDD,2014J,0.0,0.0,0,0,Withdrawn
655930,DDD,2014J,78.0,0.8571428571428571,0,0,Withdrawn
655972,DDD,2014J,71.5,0.2857142857142857,0,0,Fail
656009,DDD,2014J,0.0,0.0,0,0,Withdrawn
656073,DDD,2014J,77.2,0.7142857142857143,0,0,Withdrawn
656079,DDD,2014J,57.5,0.2857142857142857,0,0,Withdrawn
656115,DDD,2014J,0.0,0.0,0,0,Withdrawn
656164,DDD,2014J,53.42857142857143,1.0,0,0,Fail
656175,DDD,2014J,35.0,0.2857142857142857,0,0,Withdrawn
656183,DDD,2014J,68.28571428571429,1.0,0,0,Pass
656193,DDD,2014J,62.0,1.0,0,0,Fail
656280,DDD,2014J,56.333333333333336,0.42857142857142855,0,0,Withdrawn
656393,DDD,2014J,53.333333333333336,0.8571428571428571,0,0,Fail
656454,DDD,2014J,72.71428571428571,1.0,0,0,Pass
656459,DDD,2014J,0.0,0.0,0,0,Withdrawn
656496,DDD,2014J,80.2,0.7142857142857143,0,0,Pass
656526,DDD,2014J,91.0,1.0,0,0,Distinction
656682,DDD,2014J,30.0,0.14285714285714285,0,0,Withdrawn
656766,DDD,2014J,96.85714285714286,1.0,0,0,Distinction
656826,DDD,2014J,53.25,0.5714285714285714,0,0,Fail
656934,DDD,2014J,72.28571428571429,1.0,0,0,Pass
656987,DDD,2014J,68.14285714285714,1.0,0,0,Pass
657071,DDD,2014J,0.0,0.0,0,0,Fail
657077,DDD,2014J,89.57142857142857,1.0,0,0,Pass
657161,DDD,2014J,0.0,0.0,0,0,Withdrawn
657245,DDD,2014J,71.14285714285714,1.0,0,0,Pass
669530,DDD,2014J,56.75,1.0,0,0,Fail
674193,DDD,2014J,76.0,0.42857142857142855,0,0,Withdrawn
674206,DDD,2014J,89.33333333333333,0.42857142857142855,0,0,Withdrawn
674219,DDD,2014J,0.0,0.0,0,0,Withdrawn
674277,DDD,2014J,0.0,0.0,0,0,Withdrawn
674278,DDD,2014J,70.0,0.14285714285714285,0,0,Fail
674361,DDD,2014J,0.0,0.0,0,0,Withdrawn
674388,DDD,2014J,58.666666666666664,0.8571428571428571,0,0,Fail
674393,DDD,2014J,60.0,0.14285714285714285,0,0,Withdrawn
674419,DDD,2014J,0.0,0.0,0,0,Withdrawn
674437,DDD,2014J,55.142857142857146,1.0,0,0,Pass
674440,DDD,2014J,53.57142857142857,1.0,0,0,Fail
674469,DDD,2014J,0.0,0.0,0,0,Withdrawn
674651,DDD,2014J,62.0,0.7142857142857143,0,0,Withdrawn
674879,DDD,2014J,88.57142857142857,1.0,0,0,Distinction
674989,DDD,2014J,75.0,1.0,0,0,Pass
674997,DDD,2014J,66.0,0.8571428571428571,0,0,Fail
675050,DDD,2014J,51.0,0.42857142857142855,0,0,Withdrawn
675052,DDD,2014J,0.0,0.0,0,0,Withdrawn
675062,DDD,2014J,79.42857142857143,1.0,0,0,Pass
675144,DDD,2014J,48.5,0.5714285714285714,0,0,Fail
675253,DDD,2014J,0.0,0.0,0,0,Withdrawn
675256,DDD,2014J,83.16666666666667,0.8571428571428571,0,0,Distinction
675471,DDD,2014J,0.0,0.0,0,0,Withdrawn
675493,DDD,2014J,64.33333333333333,0.8571428571428571,0,0,Pass
675516,DDD,2014J,63.285714285714285,1.0,0,0,Fail
675539,DDD,2014J,83.14285714285714,1.0,0,0,Pass
675638,DDD,2014J,96.2,0.7142857142857143,0,0,Withdrawn
675656,DDD,2014J,0.0,0.0,0,0,Withdrawn
675699,DDD,2014J,55.0,0.2857142857142857,0,0,Fail
675919,DDD,2014J,83.71428571428571,1.0,0,0,Pass
675945,DDD,2014J,0.0,0.0,0,0,Fail
675993,DDD,2014J,88.0,1.0,0,0,Pass
676010,DDD,2014J,0.0,0.0,0,0,Withdrawn
676087,DDD,2014J,92.28571428571429,1.0,0,0,Distinction
676138,DDD,2014J,93.6,0.7142857142857143,0,0,Fail
676155,DDD,2014J,62.75,0.5714285714285714,0,0,Withdrawn
676204,DDD,2014J,40.0,0.14285714285714285,0,0,Fail
676368,DDD,2014J,0.0,0.0,0,0,Withdrawn
676373,DDD,2014J,54.0,1.0,0,0,Fail
676498,DDD,2014J,52.833333333333336,0.8571428571428571,0,0,Withdrawn
676516,DDD,2014J,82.57142857142857,1.0,0,0,Pass
676538,DDD,2014J,62.833333333333336,1.0,0,0,Pass
676553,DDD,2014J,44.714285714285715,1.0,0,0,Fail
676589,DDD,2014J,78.42857142857143,1.0,0,0,Pass
676596,DDD,2014J,74.14285714285714,1.0,0,0,Pass
676642,DDD,2014J,0.0,0.0,0,0,Withdrawn
676766,DDD,2014J,42.333333333333336,0.8571428571428571,0,0,Withdrawn
676787,DDD,2014J,74.57142857142857,1.0,0,0,Pass
676807,DDD,2014J,94.14285714285714,1.0,0,0,Distinction
676809,DDD,2014J,59.42857142857143,1.0,0,0,Fail
676852,DDD,2014J,78.85714285714286,1.0,0,0,Distinction
676865,DDD,2014J,91.71428571428571,1.0,0,0,Distinction
676903,DDD,2014J,61.857142857142854,1.0,0,0,Pass
676963,DDD,2014J,84.0,1.0,0,0,Pass
676964,DDD,2014J,86.6875,1.0,0,0,Pass
677012,DDD,2014J,0.0,0.0,0,0,Withdrawn
677270,DDD,2014J,0.0,0.0,0,0,Withdrawn
677316,DDD,2014J,52.8,0.7142857142857143,0,0,Fail
677374,DDD,2014J,69.33333333333333,0.42857142857142855,0,0,Withdrawn
677444,DDD,2014J,50.0,0.14285714285714285,0,0,Withdrawn
677449,DDD,2014J,0.0,0.0,0,0,Withdrawn
677579,DDD,2014J,50.857142857142854,1.0,0,0,Fail
677601,DDD,2014J,49.333333333333336,0.42857142857142855,0,0,Fail
677606,DDD,2014J,42.57142857142857,1.0,0,0,Fail
677629,DDD,2014J,54.333333333333336,0.42857142857142855,0,0,Fail
677632,DDD,2014J,85.0,0.42857142857142855,0,0,Withdrawn
677832,DDD,2014J,84.14285714285714,1.0,0,0,Pass
677988,DDD,2014J,0.0,0.0,0,0,Withdrawn
678041,DDD,2014J,75.71428571428571,1.0,0,0,Pass
678058,DDD,2014J,32.666666666666664,0.42857142857142855,0,0,Fail
678065,DDD,2014J,70.0,1.0,0,0,Fail
678102,DDD,2014J,84.42857142857143,1.0,0,0,Pass
678219,DDD,2014J,58.333333333333336,0.42857142857142855,0,0,Withdrawn
678231,DDD,2014J,58.0,0.5714285714285714,0,0,Withdrawn
678233,DDD,2014J,72.28571428571429,1.0,0,0,Pass
678240,DDD,2014J,92.28571428571429,1.0,0,0,Distinction
678246,DDD,2014J,74.4,0.7142857142857143,0,0,Withdrawn
678262,DDD,2014J,0.0,0.0,0,0,Withdrawn
678382,DDD,2014J,0.0,0.0,0,0,Withdrawn
678490,DDD,2014J,66.42857142857143,1.0,0,0,Pass
678605,DDD,2014J,65.42857142857143,1.0,0,0,Fail
678737,DDD,2014J,0.0,0.0,0,0,Withdrawn
678790,DDD,2014J,76.92857142857143,1.0,0,0,Pass
678844,DDD,2014J,86.42857142857143,1.0,0,0,Distinction
678941,DDD,2014J,86.0,1.0,0,0,Distinction
679000,DDD,2014J,0.0,0.0,0,0,Withdrawn
679179,DDD,2014J,80.0,0.42857142857142855,0,0,Fail
679234,DDD,2014J,0.0,0.0,0,0,Withdrawn
679255,DDD,2014J,35.0,0.42857142857142855,0,0,Withdrawn
679388,DDD,2014J,0.0,0.0,0,0,Withdrawn
679395,DDD,2014J,59.714285714285715,1.0,0,0,Fail
679427,DDD,2014J,0.0,0.0,0,0,Withdrawn
679454,DDD,2014J,85.42857142857143,1.0,0,0,Pass
679525,DDD,2014J,84.42857142857143,1.0,0,0,Pass
679558,DDD,2014J,82.5,0.2857142857142857,0,0,Withdrawn
679582,DDD,2014J,74.0,0.5714285714285714,0,0,Fail
679760,DDD,2014J,40.0,0.14285714285714285,0,0,Withdrawn
679777,DDD,2014J,87.57142857142857,1.0,0,0,Pass
679854,DDD,2014J,88.28571428571429,1.0,0,0,Distinction
679897,DDD,2014J,63.285714285714285,1.0,0,0,Pass
680017,DDD,2014J,82.42857142857143,1.0,0,0,Pass
680025,DDD,2014J,72.57142857142857,1.0,0,0,Pass
680087,DDD,2014J,85.71428571428571,1.0,0,0,Pass
680293,DDD,2014J,0.0,0.0,0,0,Withdrawn
680314,DDD,2014J,95.0,0.14285714285714285,0,0,Withdrawn
680331,DDD,2014J,51.833333333333336,0.8571428571428571,0,0,Fail
680373,DDD,2014J,90.5,0.5714285714285714,0,0,Withdrawn
680414,DDD,2014J,60.0,0.14285714285714285,0,0,Fail
680431,DDD,2014J,56.666666666666664,0.8571428571428571,0,0,Fail
680492,DDD,2014J,82.1875,1.0,0,0,Pass
680612,DDD,2014J,0.0,0.0,0,0,Withdrawn
680626,DDD,2014J,63.4,0.7142857142857143,0,0,Fail
680698,DDD,2014J,0.0,0.0,0,0,Withdrawn
680728,DDD,2014J,44.57142857142857,1.0,0,0,Fail
680733,DDD,2014J,67.5,0.2857142857142857,0,0,Withdrawn
680764,DDD,2014J,51.0,0.5714285714285714,0,0,Withdrawn
680807,DDD,2014J,0.0,0.0,0,0,Fail
680812,DDD,2014J,65.0,0.7142857142857143,0,0,Fail
680817,DDD,2014J,58.857142857142854,1.0,0,0,Pass
680846,DDD,2014J,0.0,0.0,0,0,Withdrawn
680973,DDD,2014J,72.0,0.7142857142857143,0,0,Fail
680981,DDD,2014J,57.5,0.2857142857142857,0,0,Withdrawn
680996,DDD,2014J,68.0,0.8571428571428571,0,0,Pass
681059,DDD,2014J,89.0,1.0,0,0,Distinction
681125,DDD,2014J,35.0,0.42857142857142855,0,0,Withdrawn
681182,DDD,2014J,0.0,0.0,0,0,Withdrawn
681210,DDD,2014J,0.0,0.0,0,0,Withdrawn
681211,DDD,2014J,63.857142857142854,1.0,0,0,Pass
681241,DDD,2014J,69.71428571428571,1.0,0,0,Pass
681356,DDD,2014J,61.142857142857146,1.0,0,0,Pass
681425,DDD,2014J,73.0,0.8571428571428571,0,0,Pass
681440,DDD,2014J,68.71428571428571,1.0,0,0,Pass
681495,DDD,2014J,75.0,0.2857142857142857,0,0,Fail
681528,DDD,2014J,50.0,0.5714285714285714,0,0,Fail
681638,DDD,2014J,0.0,0.0,0,0,Withdrawn
681695,DDD,2014J,0.0,0.0,0,0,Withdrawn
681705,DDD,2014J,80.0,0.42857142857142855,0,0,Fail
681729,DDD,2014J,91.71428571428571,1.0,0,0,Distinction
681746,DDD,2014J,75.42857142857143,1.0,0,0,Pass
681799,DDD,2014J,91.0,1.0,0,0,Distinction
681854,DDD,2014J,66.66666666666667,0.42857142857142855,0,0,Withdrawn
681872,DDD,2014J,80.0,0.14285714285714285,0,0,Fail
681923,DDD,2014J,61.714285714285715,1.0,0,0,Fail
681960,DDD,2014J,0.0,0.0,0,0,Withdrawn
682018,DDD,2014J,52.5,0.2857142857142857,0,0,Fail
682022,DDD,2014J,64.14285714285714,1.0,0,0,Pass
682031,DDD,2014J,56.8,0.7142857142857143,0,0,Withdrawn
682117,DDD,2014J,67.57142857142857,1.0,0,0,Pass
682242,DDD,2014J,0.0,0.0,0,0,Fail
682294,DDD,2014J,84.0,1.0,0,0,Pass
682299,DDD,2014J,72.85714285714286,1.0,0,0,Pass
682306,DDD,2014J,84.0,1.0,0,0,Pass
682385,DDD,2014J,68.0,1.0,0,0,Fail
682541,DDD,2014J,67.14285714285714,1.0,0,0,Pass
682660,DDD,2014J,76.14285714285714,1.0,0,0,Pass
682684,DDD,2014J,85.85714285714286,1.0,0,0,Pass
682692,DDD,2014J,85.57142857142857,1.0,0,0,Pass
682740,DDD,2014J,73.42857142857143,1.0,0,0,Pass
682787,DDD,2014J,70.0,0.14285714285714285,0,0,Withdrawn
682813,DDD,2014J,57.666666666666664,0.42857142857142855,0,0,Withdrawn
682819,DDD,2014J,65.5,0.8571428571428571,0,0,Fail
682897,DDD,2014J,77.71428571428571,1.0,0,0,Pass
682968,DDD,2014J,85.42857142857143,1.0,0,0,Pass
683091,DDD,2014J,85.85714285714286,1.0,0,0,Distinction
683340,DDD,2014J,0.0,0.0,0,0,Withdrawn
683396,DDD,2014J,52.285714285714285,1.0,0,0,Fail
683486,DDD,2014J,55.0,0.2857142857142857,0,0,Withdrawn
683487,DDD,2014J,50.0,0.14285714285714285,0,0,Withdrawn
683648,DDD,2014J,79.28571428571429,1.0,0,0,Pass
683653,DDD,2014J,69.28571428571429,1.0,0,0,Pass
683713,DDD,2014J,78.71428571428571,1.0,0,0,Pass
683718,DDD,2014J,74.85714285714286,1.0,0,0,Pass
684095,DDD,2014J,60.285714285714285,1.0,0,0,Pass
684141,DDD,2014J,59.42857142857143,1.0,0,0,Pass
684215,DDD,2014J,0.0,0.0,0,0,Withdrawn
684217,DDD,2014J,61.142857142857146,1.0,0,0,Pass
684233,DDD,2014J,59.285714285714285,1.0,0,0,Pass
684241,DDD,2014J,97.71428571428571,1.0,0,0,Distinction
684305,DDD,2014J,32.75,0.5714285714285714,0,0,Fail
684407,DDD,2014J,86.42857142857143,1.0,0,0,Distinction
684441,DDD,2014J,69.0,1.0,0,0,Pass
684480,DDD,2014J,93.42857142857143,1.0,0,0,Distinction
684632,DDD,2014J,93.0,1.0,0,0,Distinction
684663,DDD,2014J,81.25,0.5714285714285714,0,0,Fail
684712,DDD,2014J,0.0,0.0,0,0,Withdrawn
684744,DDD,2014J,70.0,0.42857142857142855,0,0,Withdrawn
684854,DDD,2014J,78.71428571428571,1.0,0,0,Pass
684868,DDD,2014J,80.0,0.14285714285714285,0,0,Withdrawn
684886,DDD,2014J,0.0,0.0,0,0,Withdrawn
684887,DDD,2014J,0.0,0.0,0,0,Withdrawn
684936,DDD,2014J,75.5,0.5714285714285714,0,0,Fail
685015,DDD,2014J,78.33333333333333,0.8571428571428571,0,0,Pass
685033,DDD,2014J,0.0,0.0,0,0,Withdrawn
685069,DDD,2014J,48.0,0.7142857142857143,0,0,Withdrawn
685085,DDD,2014J,78.85714285714286,1.0,0,0,Pass
685123,DDD,2014J,0.0,0.0,0,0,Withdrawn
685191,DDD,2014J,87.42857142857143,1.0,0,0,Distinction
685224,DDD,2014J,92.57142857142857,1.0,0,0,Distinction
685294,DDD,2014J,53.42857142857143,1.0,0,0,Pass
685403,DDD,2014J,0.0,0.0,0,0,Withdrawn
685412,DDD,2014J,89.25,1.0,0,0,Distinction
685458,DDD,2014J,83.5625,1.0,0,0,Pass
685474,DDD,2014J,66.14285714285714,1.0,0,0,Withdrawn
685546,DDD,2014J,0.0,0.0,0,0,Withdrawn
685611,DDD,2014J,78.57142857142857,1.0,0,0,Pass
685615,DDD,2014J,80.14285714285714,1.0,0,0,Pass
685623,DDD,2014J,73.33333333333333,0.8571428571428571,0,0,Pass
685639,DDD,2014J,0.0,0.0,0,0,Withdrawn
685661,DDD,2014J,0.0,0.0,0,0,Withdrawn
685697,DDD,2014J,87.0,1.0,0,0,Pass
685843,DDD,2014J,72.71428571428571,1.0,0,0,Pass
685910,DDD,2014J,48.57142857142857,1.0,0,0,Fail
685964,DDD,2014J,93.5625,1.0,0,0,Distinction
686003,DDD,2014J,0.0,0.0,0,0,Withdrawn
686018,DDD,2014J,89.125,1.0,0,0,Pass
686038,DDD,2014J,65.85714285714286,1.0,0,0,Pass
686078,DDD,2014J,61.5,0.5714285714285714,0,0,Withdrawn
686268,DDD,2014J,59.9375,1.0,0,0,Fail
686312,DDD,2014J,82.71428571428571,1.0,0,0,Pass
686313,DDD,2014J,0.0,0.0,0,0,Withdrawn
686370,DDD,2014J,83.16666666666667,0.8571428571428571,0,0,Pass
686384,DDD,2014J,72.75,0.5714285714285714,0,0,Withdrawn
686399,DDD,2014J,77.33333333333333,0.8571428571428571,0,0,Pass
686549,DDD,2014J,55.0,0.42857142857142855,0,0,Fail
686584,DDD,2014J,77.8125,1.0,0,0,Pass
686766,DDD,2014J,85.0,1.0,0,0,Pass
686838,DDD,2014J,42.5,0.2857142857142857,0,0,Fail
686854,DDD,2014J,71.0,1.0,0,0,Pass
686871,DDD,2014J,71.66666666666667,0.8571428571428571,0,0,Pass
687050,DDD,2014J,51.142857142857146,1.0,0,0,Fail
687244,DDD,2014J,63.714285714285715,1.0,0,0,Pass
687384,DDD,2014J,68.2,0.7142857142857143,0,0,Withdrawn
687411,DDD,2014J,94.57142857142857,1.0,0,0,Distinction
687446,DDD,2014J,44.714285714285715,1.0,0,0,Fail
687600,DDD,2014J,60.142857142857146,1.0,0,0,Pass
687715,DDD,2014J,0.0,0.0,0,0,Withdrawn
687720,DDD,2014J,81.42857142857143,1.0,0,0,Pass
687765,DDD,2014J,80.0,0.14285714285714285,0,0,Withdrawn
687777,DDD,2014J,0.0,0.0,0,0,Withdrawn
687781,DDD,2014J,73.85714285714286,1.0,0,0,Pass
687792,DDD,2014J,68.14285714285714,1.0,0,0,Pass
687823,DDD,2014J,87.85714285714286,1.0,0,0,Pass
687835,DDD,2014J,80.71428571428571,1.0,0,0,Pass
687861,DDD,2014J,63.57142857142857,1.0,0,0,Pass
687975,DDD,2014J,80.57142857142857,1.0,0,0,Distinction
687981,DDD,2014J,76.42857142857143,1.0,0,0,Pass
688128,DDD,2014J,0.0,0.0,0,0,Withdrawn
688171,DDD,2014J,67.0,0.42857142857142855,0,0,Withdrawn
688175,DDD,2014J,73.42857142857143,1.0,0,0,Pass
688213,DDD,2014J,0.0,0.0,0,0,Withdrawn
688284,DDD,2014J,42.166666666666664,0.8571428571428571,0,0,Withdrawn
688285,DDD,2014J,0.0,0.0,0,0,Withdrawn
688437,DDD,2014J,77.0,1.0,0,0,Pass
688525,DDD,2014J,54.0,1.0,0,0,Fail
688571,DDD,2014J,67.14285714285714,1.0,0,0,Pass
688592,DDD,2014J,91.5,0.8571428571428571,0,0,Pass
688608,DDD,2014J,79.57142857142857,1.0,0,0,Pass
688615,DDD,2014J,0.0,0.0,0,0,Withdrawn
688656,DDD,2014J,0.0,0.0,0,0,Withdrawn
688665,DDD,2014J,0.0,0.0,0,0,Fail
688672,DDD,2014J,0.0,0.0,0,0,Withdrawn
688722,DDD,2014J,83.71428571428571,1.0,0,0,Pass
688805,DDD,2014J,0.0,0.0,0,0,Withdrawn
688843,DDD,2014J,37.666666666666664,1.0,0,0,Fail
688849,DDD,2014J,0.0,0.0,0,0,Withdrawn
688911,DDD,2014J,86.85714285714286,1.0,0,0,Pass
689017,DDD,2014J,82.57142857142857,1.0,0,0,Pass
689038,DDD,2014J,58.42857142857143,1.0,0,0,Fail
689050,DDD,2014J,87.33333333333333,1.0,0,0,Pass
