student_id,code_module,code_presentation,avg_score,completion_rate,total_clicks,active_days,final_result,risk_level,engagement_profile,global_profile,cluster_label,cluster_profile
626546,DDD,2014B,56.66666666666666,0.4285714285714285,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626551,DDD,2014B,68.42857142857143,1.0,0,0,Distinction,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626556,DDD,2014B,82.0,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626607,DDD,2014B,32.666666666666664,0.8571428571428571,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626679,DDD,2014B,82.5,0.2857142857142857,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626723,DDD,2014B,58.0,0.2857142857142857,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626798,DDD,2014B,15.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
626852,DDD,2014B,65.14285714285714,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626885,DDD,2014B,78.5,0.8571428571428571,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626889,DDD,2014B,54.285714285714285,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
626930,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
626979,DDD,2014B,50.285714285714285,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627021,DDD,2014B,72.85714285714286,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627071,DDD,2014B,77.25,0.5714285714285714,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627100,DDD,2014B,68.6,0.7142857142857143,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627173,DDD,2014B,63.25,0.5714285714285714,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627184,DDD,2014B,57.16666666666666,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627276,DDD,2014B,66.85714285714286,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627322,DDD,2014B,85.14285714285714,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627333,DDD,2014B,60.0,0.2857142857142857,0,0,Pass,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627367,DDD,2014B,79.57142857142857,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627370,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
627397,DDD,2014B,86.85714285714286,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627416,DDD,2014B,74.8,0.7142857142857143,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627536,DDD,2014B,81.6,0.7142857142857143,0,0,Distinction,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627581,DDD,2014B,37.44444444444444,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627616,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
627638,DDD,2014B,68.0,0.5714285714285714,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627655,DDD,2014B,55.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
627690,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
627772,DDD,2014B,80.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627879,DDD,2014B,53.71428571428572,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627882,DDD,2014B,91.42857142857144,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627891,DDD,2014B,44.85714285714285,1.0,0,0,Pass,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
627924,DDD,2014B,81.2,0.7142857142857143,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628008,DDD,2014B,69.57142857142857,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628099,DDD,2014B,75.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628150,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
628216,DDD,2014B,74.85714285714286,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628246,DDD,2014B,83.0,0.7142857142857143,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628262,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
628333,DDD,2014B,65.57142857142857,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628347,DDD,2014B,73.0,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628376,DDD,2014B,80.26666666666667,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628386,DDD,2014B,70.42857142857143,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628437,DDD,2014B,78.57142857142857,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628502,DDD,2014B,85.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628575,DDD,2014B,68.07142857142857,1.0,0,0,Distinction,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628642,DDD,2014B,58.0,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628806,DDD,2014B,93.4,0.7142857142857143,0,0,Distinction,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628835,DDD,2014B,54.142857142857146,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628841,DDD,2014B,60.41666666666666,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628858,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
628875,DDD,2014B,85.4,0.7142857142857143,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628915,DDD,2014B,89.85714285714286,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
628947,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
628956,DDD,2014B,85.28571428571429,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629000,DDD,2014B,70.5,0.2857142857142857,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629039,DDD,2014B,80.0,0.2857142857142857,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629055,DDD,2014B,85.71428571428571,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629316,DDD,2014B,54.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
629405,DDD,2014B,83.125,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629442,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
629452,DDD,2014B,88.57142857142857,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629454,DDD,2014B,78.25,0.5714285714285714,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629632,DDD,2014B,38.0,0.7142857142857143,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629673,DDD,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
629696,DDD,2014B,83.38095238095238,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629699,DDD,2014B,39.42857142857143,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629702,DDD,2014B,87.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629706,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
629707,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
629710,DDD,2014B,93.5,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629713,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
629725,DDD,2014B,76.83333333333333,0.8571428571428571,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629773,DDD,2014B,85.0,0.4285714285714285,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629822,DDD,2014B,51.375,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629876,DDD,2014B,61.142857142857146,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629877,DDD,2014B,88.14285714285714,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629898,DDD,2014B,59.0,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629921,DDD,2014B,75.28571428571429,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
629955,DDD,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
630009,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
630073,DDD,2014B,72.4,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630137,DDD,2014B,77.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630152,DDD,2014B,43.25,0.5714285714285714,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630178,DDD,2014B,65.83333333333333,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630195,DDD,2014B,83.0,0.2857142857142857,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630200,DDD,2014B,48.36842105263158,1.0,0,0,Pass,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630301,DDD,2014B,80.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630359,DDD,2014B,47.75,0.5714285714285714,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630401,DDD,2014B,67.5,0.2857142857142857,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630432,DDD,2014B,82.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630531,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
630556,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
630596,DDD,2014B,94.71428571428572,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630613,DDD,2014B,81.53333333333333,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630774,DDD,2014B,81.85714285714286,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630818,DDD,2014B,93.28571428571428,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630935,DDD,2014B,80.5,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
630939,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
630948,DDD,2014B,83.0,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631029,DDD,2014B,59.8,0.7142857142857143,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631131,DDD,2014B,74.28571428571429,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631207,DDD,2014B,54.71428571428572,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631240,DDD,2014B,45.16666666666666,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631257,DDD,2014B,64.57142857142857,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631299,DDD,2014B,45.0,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631322,DDD,2014B,57.85714285714285,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631355,DDD,2014B,85.0,0.2857142857142857,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631388,DDD,2014B,82.71428571428571,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631439,DDD,2014B,83.85714285714286,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631513,DDD,2014B,77.2,0.7142857142857143,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631514,DDD,2014B,58.142857142857146,1.0,0,0,Pass,MEDIUM,LOW_ENGAGEMENT,MEDIUM_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631527,DDD,2014B,25.0,0.2857142857142857,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
631560,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
631569,DDD,2014B,74.14285714285714,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631600,DDD,2014B,0.0,0.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
631623,DDD,2014B,56.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
631630,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
631639,DDD,2014B,73.28571428571429,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631670,DDD,2014B,84.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631749,DDD,2014B,54.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
631771,DDD,2014B,93.8125,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631813,DDD,2014B,60.25,0.5714285714285714,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631846,DDD,2014B,57.0,0.7142857142857143,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631851,DDD,2014B,96.125,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
631945,DDD,2014B,54.66666666666666,0.4285714285714285,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632115,DDD,2014B,76.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632125,DDD,2014B,65.0,0.7142857142857143,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632195,DDD,2014B,69.4,0.7142857142857143,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632205,DDD,2014B,82.28571428571429,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632215,DDD,2014B,95.85714285714286,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632260,DDD,2014B,67.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632305,DDD,2014B,72.57142857142857,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632314,DDD,2014B,52.36363636363637,1.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632463,DDD,2014B,38.5,0.8571428571428571,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632469,DDD,2014B,58.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
632473,DDD,2014B,100.0,0.1428571428571428,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632482,DDD,2014B,29.5,0.2857142857142857,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
632486,DDD,2014B,62.5,0.2857142857142857,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632504,DDD,2014B,53.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
632551,DDD,2014B,59.85714285714285,1.0,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632680,DDD,2014B,91.42857142857144,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632725,DDD,2014B,28.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
632741,DDD,2014B,71.14285714285714,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632790,DDD,2014B,78.42857142857143,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632793,DDD,2014B,58.333333333333336,0.4285714285714285,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632814,DDD,2014B,42.0,0.1428571428571428,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
632845,DDD,2014B,88.28571428571429,1.0,0,0,Pass,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632856,DDD,2014B,39.16666666666666,0.8571428571428571,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632879,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
632898,DDD,2014B,66.33333333333333,0.4285714285714285,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
632975,DDD,2014B,0.0,0.0,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,1,STRUGGLING_STUDENTS
633008,DDD,2014B,94.1875,1.0,0,0,Distinction,LOW,LOW_ENGAGEMENT,LOW_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
633214,DDD,2014B,79.66666666666667,0.4285714285714285,0,0,Fail,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
633273,DDD,2014B,44.0,0.7142857142857143,0,0,Withdrawn,HIGH,LOW_ENGAGEMENT,HIGH_RISK_LOW_ENGAGEMENT,0,TOP_PERFORMERS
